ID,timestamp,event
O21,1715332428.0,human_mushroom_task
O21,1715332435.0,final_mushroom_task
O21,1715332456.0,human_mushroom_task
O21,1715332466.0,final_mushroom_task
O21,1715332495.0,human_mushroom_task
O21,1715332503.0,final_mushroom_task
O21,1715332529.0,human_mushroom_task
O21,1715332536.0,final_mushroom_task
O21,1715332558.0,human_mushroom_task
O21,1715332564.0,final_mushroom_task
O21,1715332585.0,human_mushroom_task
O21,1715332598.0,final_mushroom_task
O21,1715332615.0,human_mushroom_task
O21,1715332622.0,final_mushroom_task
O22,1715337618.0,click_start
O22,1715337777.0,click_to_tutorial
O22,1715337816.0,human_mushroom_task
O22,1715337837.0,final_mushroom_task
O22,1715337862.0,human_mushroom_task
O22,1715337870.0,final_mushroom_task
O22,1715337876.0,tutorial_task
O22,1715337896.0,human_mushroom_task
O22,1715337911.0,final_mushroom_task
O22,1715337935.0,human_mushroom_task
O22,1715337948.0,final_mushroom_task
O22,1715337975.0,human_mushroom_task
O22,1715337982.0,final_mushroom_task
O22,1715338012.0,human_mushroom_task
O22,1715338018.0,final_mushroom_task
O22,1715338047.0,human_mushroom_task
O22,1715338052.0,final_mushroom_task
O22,1715338095.0,human_mushroom_task
O22,1715338104.0,final_mushroom_task
O22,1715338132.0,human_mushroom_task
O22,1715338138.0,final_mushroom_task
O22,1715338168.0,human_mushroom_task
O22,1715338175.0,final_mushroom_task
O22,1715338197.0,human_mushroom_task
O22,1715338202.0,final_mushroom_task
O22,1715338233.0,human_mushroom_task
O22,1715338238.0,final_mushroom_task
O22,1715338265.0,human_mushroom_task
O22,1715338271.0,final_mushroom_task
O22,1715338287.0,human_mushroom_task
O22,1715338298.0,final_mushroom_task
O22,1715338316.0,human_mushroom_task
O22,1715338323.0,final_mushroom_task
O22,1715338347.0,human_mushroom_task
O22,1715338356.0,final_mushroom_task
O22,1715338378.0,human_mushroom_task
O22,1715338383.0,final_mushroom_task
O23,1715849313.0,click_start
O23,1715849432.0,click_to_tutorial
O23,1715849553.0,human_mushroom_task
O23,1715849581.0,final_mushroom_task
O23,1715849622.0,human_mushroom_task
O23,1715849641.0,final_mushroom_task
O23,1715849648.0,tutorial_task
O23,1715849687.0,human_mushroom_task
O23,1715849696.0,final_mushroom_task
O23,1715849741.0,human_mushroom_task
O23,1715849751.0,final_mushroom_task
O23,1715849797.0,human_mushroom_task
O23,1715849817.0,final_mushroom_task
O23,1715849871.0,human_mushroom_task
O23,1715849885.0,final_mushroom_task
O23,1715849914.0,human_mushroom_task
O23,1715849928.0,final_mushroom_task
O23,1715849988.0,human_mushroom_task
O23,1715850021.0,final_mushroom_task
O23,1715850031.0,human_mushroom_task
O23,1715850051.0,final_mushroom_task
O23,1715850100.0,human_mushroom_task
O23,1715850115.0,final_mushroom_task
O23,1715850163.0,human_mushroom_task
O23,1715850174.0,final_mushroom_task
O23,1715850202.0,human_mushroom_task
O23,1715850232.0,final_mushroom_task
O23,1715850283.0,human_mushroom_task
O23,1715850295.0,final_mushroom_task
O23,1715850309.0,human_mushroom_task
O23,1715850318.0,final_mushroom_task
O23,1715850344.0,human_mushroom_task
O23,1715850354.0,final_mushroom_task
O23,1715850383.0,human_mushroom_task
O23,1715850395.0,final_mushroom_task
O23,1715850432.0,human_mushroom_task
O23,1715850443.0,final_mushroom_task
O24,1715852213.0,click_start
O24,1715852379.0,click_to_tutorial
O24,1715852405.0,human_mushroom_task
O24,1715852415.0,final_mushroom_task
O24,1715852428.0,human_mushroom_task
O24,1715852434.0,final_mushroom_task
O24,1715852440.0,tutorial_task
O24,1715852460.0,human_mushroom_task
O24,1715852467.0,final_mushroom_task
O24,1715852476.0,human_mushroom_task
O24,1715852480.0,final_mushroom_task
O24,1715852507.0,human_mushroom_task
O24,1715852514.0,final_mushroom_task
O24,1715852543.0,human_mushroom_task
O24,1715852548.0,final_mushroom_task
O24,1715852567.0,human_mushroom_task
O24,1715852575.0,final_mushroom_task
O24,1715852588.0,human_mushroom_task
O24,1715852603.0,final_mushroom_task
O24,1715852626.0,human_mushroom_task
O24,1715852633.0,final_mushroom_task
O24,1715852646.0,human_mushroom_task
O24,1715852653.0,final_mushroom_task
O24,1715852660.0,human_mushroom_task
O24,1715852667.0,final_mushroom_task
O24,1715852686.0,human_mushroom_task
O24,1715852692.0,final_mushroom_task
O24,1715852704.0,human_mushroom_task
O24,1715852717.0,final_mushroom_task
O24,1715852729.0,human_mushroom_task
O24,1715852735.0,final_mushroom_task
O24,1715852751.0,human_mushroom_task
O24,1715852757.0,final_mushroom_task
O24,1715852769.0,human_mushroom_task
O24,1715852774.0,final_mushroom_task
O24,1715852788.0,human_mushroom_task
O24,1715852792.0,final_mushroom_task
O25,1715854659.0,click_start
O25,1715854732.0,click_to_tutorial
O25,1715854752.0,human_mushroom_task
O25,1715854769.0,final_mushroom_task
O25,1715854781.0,human_mushroom_task
O25,1715854811.0,final_mushroom_task
O25,1715854815.0,tutorial_task
O25,1715854828.0,human_mushroom_task
O25,1715854834.0,final_mushroom_task
O25,1715854860.0,human_mushroom_task
O25,1715854877.0,final_mushroom_task
O25,1715854884.0,human_mushroom_task
O25,1715854903.0,final_mushroom_task
O25,1715854921.0,human_mushroom_task
O25,1715854929.0,final_mushroom_task
O25,1715854956.0,human_mushroom_task
O25,1715855038.0,final_mushroom_task
O25,1715855061.0,human_mushroom_task
O25,1715855067.0,final_mushroom_task
O25,1715855076.0,human_mushroom_task
O25,1715855082.0,final_mushroom_task
O25,1715855101.0,human_mushroom_task
O25,1715855110.0,final_mushroom_task
O25,1715855127.0,human_mushroom_task
O25,1715855132.0,final_mushroom_task
O25,1715855149.0,human_mushroom_task
O25,1715855155.0,final_mushroom_task
O25,1715855176.0,human_mushroom_task
O25,1715855188.0,final_mushroom_task
O25,1715855196.0,human_mushroom_task
O25,1715855201.0,final_mushroom_task
O25,1715855214.0,human_mushroom_task
O25,1715855220.0,final_mushroom_task
O25,1715855232.0,human_mushroom_task
O25,1715855238.0,final_mushroom_task
O25,1715855248.0,human_mushroom_task
O25,1715855254.0,final_mushroom_task
O26,1716380366.0,click_start
O26,1716380480.0,click_to_tutorial
O26,1716380525.0,human_mushroom_task
O26,1716380553.0,final_mushroom_task
O26,1716380608.0,human_mushroom_task
O26,1716380659.0,final_mushroom_task
O26,1716380665.0,tutorial_task
O26,1716380682.0,human_mushroom_task
O26,1716380698.0,final_mushroom_task
O26,1716380714.0,human_mushroom_task
O26,1716380731.0,final_mushroom_task
O26,1716380766.0,human_mushroom_task
O26,1716380781.0,final_mushroom_task
O26,1716380805.0,human_mushroom_task
O26,1716380813.0,final_mushroom_task
O26,1716380845.0,human_mushroom_task
O26,1716380850.0,final_mushroom_task
O26,1716380891.0,human_mushroom_task
O26,1716380910.0,final_mushroom_task
O26,1716380932.0,human_mushroom_task
O26,1716380970.0,final_mushroom_task
O26,1716380984.0,human_mushroom_task
O26,1716380993.0,final_mushroom_task
O26,1716381015.0,human_mushroom_task
O26,1716381025.0,final_mushroom_task
O26,1716381044.0,human_mushroom_task
O26,1716381079.0,final_mushroom_task
O26,1716381108.0,human_mushroom_task
O26,1716381123.0,final_mushroom_task
O26,1716381132.0,human_mushroom_task
O26,1716381139.0,final_mushroom_task
O26,1716381160.0,human_mushroom_task
O26,1716381167.0,final_mushroom_task
O26,1716381192.0,human_mushroom_task
O26,1716381246.0,final_mushroom_task
O26,1716381300.0,human_mushroom_task
O26,1716381313.0,final_mushroom_task
O27,1716383317.0,click_start
O27,1716383406.0,click_to_tutorial
O27,1716383428.0,human_mushroom_task
O27,1716383444.0,final_mushroom_task
O27,1716383471.0,human_mushroom_task
O27,1716383482.0,final_mushroom_task
O27,1716383487.0,tutorial_task
O27,1716383518.0,human_mushroom_task
O27,1716383528.0,final_mushroom_task
O27,1716383568.0,human_mushroom_task
O27,1716383580.0,final_mushroom_task
O27,1716383634.0,human_mushroom_task
O27,1716383647.0,final_mushroom_task
O27,1716383714.0,human_mushroom_task
O27,1716383724.0,final_mushroom_task
O27,1716383772.0,human_mushroom_task
O27,1716383792.0,final_mushroom_task
O27,1716383830.0,human_mushroom_task
O27,1716383839.0,final_mushroom_task
O27,1716383883.0,human_mushroom_task
O27,1716383894.0,final_mushroom_task
O27,1716383942.0,human_mushroom_task
O27,1716383950.0,final_mushroom_task
O27,1716383985.0,human_mushroom_task
O27,1716383998.0,final_mushroom_task
O27,1716384048.0,human_mushroom_task
O27,1716384055.0,final_mushroom_task
O27,1716384102.0,human_mushroom_task
O27,1716384112.0,final_mushroom_task
O27,1716384159.0,human_mushroom_task
O27,1716384169.0,final_mushroom_task
O27,1716384212.0,human_mushroom_task
O27,1716384233.0,final_mushroom_task
O27,1716384269.0,human_mushroom_task
O27,1716384286.0,final_mushroom_task
O27,1716384315.0,human_mushroom_task
O27,1716384325.0,final_mushroom_task
O28,1716386438.0,click_start
O28,1716386523.0,click_to_tutorial
O28,1716386536.0,human_mushroom_task
O28,1716386576.0,final_mushroom_task
O28,1716386591.0,human_mushroom_task
O28,1716386604.0,final_mushroom_task
O28,1716386617.0,tutorial_task
O28,1716386623.0,human_mushroom_task
O28,1716386630.0,final_mushroom_task
O28,1716386637.0,human_mushroom_task
O28,1716386646.0,final_mushroom_task
O28,1716386655.0,human_mushroom_task
O28,1716386664.0,final_mushroom_task
O28,1716386671.0,human_mushroom_task
O28,1716386680.0,final_mushroom_task
O28,1716386684.0,human_mushroom_task
O28,1716386693.0,final_mushroom_task
O28,1716386699.0,human_mushroom_task
O28,1716386709.0,final_mushroom_task
O28,1716386715.0,human_mushroom_task
O28,1716386724.0,final_mushroom_task
O28,1716386731.0,human_mushroom_task
O28,1716386738.0,final_mushroom_task
O28,1716386744.0,human_mushroom_task
O28,1716386752.0,final_mushroom_task
O28,1716386757.0,human_mushroom_task
O28,1716386766.0,final_mushroom_task
O28,1716386771.0,human_mushroom_task
O28,1716386778.0,final_mushroom_task
O28,1716386784.0,human_mushroom_task
O28,1716386794.0,final_mushroom_task
O28,1716386799.0,human_mushroom_task
O28,1716386805.0,final_mushroom_task
O28,1716386810.0,human_mushroom_task
O28,1716386819.0,final_mushroom_task
O28,1716386826.0,human_mushroom_task
O28,1716386835.0,final_mushroom_task
O29,1716388629.0,click_start
O29,1716388722.0,click_to_tutorial
O29,1716388733.0,human_mushroom_task
O29,1716388748.0,final_mushroom_task
O29,1716388757.0,human_mushroom_task
O29,1716388765.0,final_mushroom_task
O29,1716388771.0,tutorial_task
O29,1716388778.0,human_mushroom_task
O29,1716388824.0,final_mushroom_task
O29,1716388841.0,human_mushroom_task
O29,1716388850.0,final_mushroom_task
O29,1716388859.0,human_mushroom_task
O29,1716388865.0,final_mushroom_task
O29,1716388877.0,human_mushroom_task
O29,1716388885.0,final_mushroom_task
O29,1716388893.0,human_mushroom_task
O29,1716388898.0,final_mushroom_task
O29,1716388931.0,human_mushroom_task
O29,1716388936.0,final_mushroom_task
O29,1716388942.0,human_mushroom_task
O29,1716388959.0,final_mushroom_task
O29,1716388967.0,human_mushroom_task
O29,1716388973.0,final_mushroom_task
O29,1716388999.0,human_mushroom_task
O29,1716389004.0,final_mushroom_task
O29,1716389019.0,human_mushroom_task
O29,1716389023.0,final_mushroom_task
O29,1716389029.0,human_mushroom_task
O29,1716389033.0,final_mushroom_task
O29,1716389039.0,human_mushroom_task
O29,1716389044.0,final_mushroom_task
O29,1716389051.0,human_mushroom_task
O29,1716389059.0,final_mushroom_task
O29,1716389064.0,human_mushroom_task
O29,1716389071.0,final_mushroom_task
O29,1716389077.0,human_mushroom_task
O29,1716389082.0,final_mushroom_task
O30,1716394880.0,click_start
O30,1716395025.0,click_to_tutorial
O30,1716395065.0,human_mushroom_task
O30,1716395083.0,final_mushroom_task
O30,1716395097.0,human_mushroom_task
O30,1716395123.0,final_mushroom_task
O30,1716395130.0,tutorial_task
O30,1716395158.0,human_mushroom_task
O30,1716395177.0,final_mushroom_task
O30,1716395215.0,human_mushroom_task
O30,1716395228.0,final_mushroom_task
O30,1716395268.0,human_mushroom_task
O30,1716395281.0,final_mushroom_task
O30,1716395314.0,human_mushroom_task
O30,1716395322.0,final_mushroom_task
O30,1716395375.0,human_mushroom_task
O30,1716395393.0,final_mushroom_task
O30,1716395439.0,human_mushroom_task
O30,1716395455.0,final_mushroom_task
O30,1716395492.0,human_mushroom_task
O30,1716395515.0,final_mushroom_task
O30,1716395545.0,human_mushroom_task
O30,1716395559.0,final_mushroom_task
O30,1716395577.0,human_mushroom_task
O30,1716395585.0,final_mushroom_task
O30,1716395603.0,human_mushroom_task
O30,1716395611.0,final_mushroom_task
O30,1716395649.0,human_mushroom_task
O30,1716395656.0,final_mushroom_task
O30,1716395663.0,human_mushroom_task
O30,1716395683.0,final_mushroom_task
O30,1716395691.0,human_mushroom_task
O30,1716395701.0,final_mushroom_task
O30,1716395714.0,human_mushroom_task
O30,1716395727.0,final_mushroom_task
O30,1716395742.0,human_mushroom_task
O30,1716395746.0,final_mushroom_task
O31,1716396980.0,click_start
O31,1716397090.0,click_to_tutorial
O31,1716397146.0,human_mushroom_task
O31,1716397164.0,final_mushroom_task
O31,1716397178.0,human_mushroom_task
O31,1716397210.0,final_mushroom_task
O31,1716397214.0,tutorial_task
O31,1716397221.0,human_mushroom_task
O31,1716397226.0,final_mushroom_task
O31,1716397232.0,human_mushroom_task
O31,1716397239.0,final_mushroom_task
O31,1716397261.0,human_mushroom_task
O31,1716397270.0,final_mushroom_task
O31,1716397280.0,human_mushroom_task
O31,1716397287.0,final_mushroom_task
O31,1716397292.0,human_mushroom_task
O31,1716397300.0,final_mushroom_task
O31,1716397310.0,human_mushroom_task
O31,1716397317.0,final_mushroom_task
O31,1716397323.0,human_mushroom_task
O31,1716397329.0,final_mushroom_task
O31,1716397335.0,human_mushroom_task
O31,1716397339.0,final_mushroom_task
O31,1716397353.0,human_mushroom_task
O31,1716397368.0,final_mushroom_task
O31,1716397374.0,human_mushroom_task
O31,1716397382.0,final_mushroom_task
O31,1716397389.0,human_mushroom_task
O31,1716397396.0,final_mushroom_task
O31,1716397414.0,human_mushroom_task
O31,1716397420.0,final_mushroom_task
O31,1716397424.0,human_mushroom_task
O31,1716397430.0,final_mushroom_task
O31,1716397434.0,human_mushroom_task
O31,1716397443.0,final_mushroom_task
O31,1716397451.0,human_mushroom_task
O31,1716397457.0,final_mushroom_task
O32,1716399087.0,click_start
O32,1716399215.0,click_to_tutorial
O32,1716399255.0,human_mushroom_task
O32,1716399266.0,final_mushroom_task
O32,1716399294.0,human_mushroom_task
O32,1716399304.0,final_mushroom_task
O32,1716399309.0,tutorial_task
O32,1716399345.0,human_mushroom_task
O32,1716399357.0,final_mushroom_task
O32,1716399391.0,human_mushroom_task
O32,1716399399.0,final_mushroom_task
O32,1716399433.0,human_mushroom_task
O32,1716399439.0,final_mushroom_task
O32,1716399467.0,human_mushroom_task
O32,1716399475.0,final_mushroom_task
O32,1716399503.0,human_mushroom_task
O32,1716399510.0,final_mushroom_task
O32,1716399540.0,human_mushroom_task
O32,1716399557.0,final_mushroom_task
O32,1716399602.0,human_mushroom_task
O32,1716399611.0,final_mushroom_task
O32,1716399640.0,human_mushroom_task
O32,1716399649.0,final_mushroom_task
O32,1716399680.0,human_mushroom_task
O32,1716399687.0,final_mushroom_task
O32,1716399716.0,human_mushroom_task
O32,1716399730.0,final_mushroom_task
O32,1716399747.0,human_mushroom_task
O32,1716399756.0,final_mushroom_task
O32,1716399772.0,human_mushroom_task
O32,1716399779.0,final_mushroom_task
O32,1716399805.0,human_mushroom_task
O32,1716399814.0,final_mushroom_task
O32,1716399838.0,human_mushroom_task
O32,1716399845.0,final_mushroom_task
O32,1716399879.0,human_mushroom_task
O32,1716399886.0,final_mushroom_task
O33,1716974927.0,click_start
O33,1716975029.0,click_to_tutorial
O33,1716975053.0,human_mushroom_task
O33,1716975067.0,final_mushroom_task
O33,1716975115.0,human_mushroom_task
O33,1716975124.0,final_mushroom_task
O33,1716975131.0,tutorial_task
O33,1716975163.0,human_mushroom_task
O33,1716975187.0,final_mushroom_task
O33,1716975243.0,human_mushroom_task
O33,1716975250.0,final_mushroom_task
O33,1716975305.0,human_mushroom_task
O33,1716975315.0,final_mushroom_task
O33,1716975363.0,human_mushroom_task
O33,1716975372.0,final_mushroom_task
O33,1716975411.0,human_mushroom_task
O33,1716975452.0,final_mushroom_task
O33,1716975500.0,human_mushroom_task
O33,1716975505.0,final_mushroom_task
O33,1716975536.0,human_mushroom_task
O33,1716975555.0,final_mushroom_task
O33,1716975584.0,human_mushroom_task
O33,1716975590.0,final_mushroom_task
O33,1716975620.0,human_mushroom_task
O33,1716975629.0,final_mushroom_task
O33,1716975650.0,human_mushroom_task
O33,1716975657.0,final_mushroom_task
O33,1716975686.0,human_mushroom_task
O33,1716975689.0,final_mushroom_task
O33,1716975706.0,human_mushroom_task
O33,1716975709.0,final_mushroom_task
O33,1716975741.0,human_mushroom_task
O33,1716975746.0,final_mushroom_task
O33,1716975762.0,human_mushroom_task
O33,1716975768.0,final_mushroom_task
O33,1716975800.0,human_mushroom_task
O33,1716975805.0,final_mushroom_task
O34,1716978403.0,click_start
O34,1716978488.0,click_to_tutorial
O34,1716978532.0,human_mushroom_task
O34,1716978546.0,final_mushroom_task
O34,1716978553.0,human_mushroom_task
O34,1716978566.0,final_mushroom_task
O34,1716978573.0,tutorial_task
O34,1716978587.0,human_mushroom_task
O34,1716978595.0,final_mushroom_task
O34,1716978604.0,human_mushroom_task
O34,1716978611.0,final_mushroom_task
O34,1716978625.0,human_mushroom_task
O34,1716978634.0,final_mushroom_task
O34,1716978647.0,human_mushroom_task
O34,1716978655.0,final_mushroom_task
O34,1716978672.0,human_mushroom_task
O34,1716978679.0,final_mushroom_task
O34,1716978694.0,human_mushroom_task
O34,1716978700.0,final_mushroom_task
O34,1716978713.0,human_mushroom_task
O34,1716978720.0,final_mushroom_task
O34,1716978733.0,human_mushroom_task
O34,1716978744.0,final_mushroom_task
O34,1716978756.0,human_mushroom_task
O34,1716978763.0,final_mushroom_task
O34,1716978772.0,human_mushroom_task
O34,1716978776.0,final_mushroom_task
O34,1716978781.0,human_mushroom_task
O34,1716978786.0,final_mushroom_task
O34,1716978795.0,human_mushroom_task
O34,1716978799.0,final_mushroom_task
O34,1716978805.0,human_mushroom_task
O34,1716978809.0,final_mushroom_task
O34,1716978820.0,human_mushroom_task
O34,1716978825.0,final_mushroom_task
O34,1716978834.0,human_mushroom_task
O34,1716978839.0,final_mushroom_task
OX20,1715333370.0,click_start
OX20,1715333523.0,click_to_tutorial
OX20,1715333564.0,human_mushroom_task
OX20,1715333597.0,final_mushroom_task
OX20,1715333626.0,human_mushroom_task
OX20,1715333650.0,final_mushroom_task
OX20,1715333656.0,tutorial_task
OX20,1715333682.0,human_mushroom_task
OX20,1715333708.0,final_mushroom_task
OX20,1715333732.0,human_mushroom_task
OX20,1715333759.0,final_mushroom_task
OX20,1715333779.0,human_mushroom_task
OX20,1715333797.0,final_mushroom_task
OX20,1715333822.0,human_mushroom_task
OX20,1715333842.0,final_mushroom_task
OX20,1715333878.0,human_mushroom_task
OX20,1715333909.0,final_mushroom_task
OX20,1715333943.0,human_mushroom_task
OX20,1715333964.0,final_mushroom_task
OX20,1715333987.0,human_mushroom_task
OX20,1715334025.0,final_mushroom_task
OX20,1715334042.0,human_mushroom_task
OX20,1715334063.0,final_mushroom_task
OX20,1715334081.0,human_mushroom_task
OX20,1715334106.0,final_mushroom_task
OX20,1715334129.0,human_mushroom_task
OX20,1715334166.0,final_mushroom_task
OX20,1715334185.0,human_mushroom_task
OX20,1715334208.0,final_mushroom_task
OX20,1715334230.0,human_mushroom_task
OX20,1715334257.0,final_mushroom_task
OX20,1715334286.0,human_mushroom_task
OX20,1715334319.0,final_mushroom_task
OX20,1715334341.0,human_mushroom_task
OX20,1715334363.0,final_mushroom_task
OX20,1715334384.0,human_mushroom_task
OX20,1715334405.0,final_mushroom_task
OX21,1715335621.0,click_start
OX21,1715335807.0,click_to_tutorial
OX21,1715335828.0,human_mushroom_task
OX21,1715335854.0,final_mushroom_task
OX21,1715335881.0,human_mushroom_task
OX21,1715335899.0,final_mushroom_task
OX21,1715335904.0,tutorial_task
OX21,1715335914.0,human_mushroom_task
OX21,1715335926.0,final_mushroom_task
OX21,1715335938.0,human_mushroom_task
OX21,1715335949.0,final_mushroom_task
OX21,1715335956.0,human_mushroom_task
OX21,1715335964.0,final_mushroom_task
OX21,1715335970.0,human_mushroom_task
OX21,1715335977.0,final_mushroom_task
OX21,1715335982.0,human_mushroom_task
OX21,1715336021.0,final_mushroom_task
OX21,1715336035.0,human_mushroom_task
OX21,1715336046.0,final_mushroom_task
OX21,1715336052.0,human_mushroom_task
OX21,1715336069.0,final_mushroom_task
OX21,1715336077.0,human_mushroom_task
OX21,1715336094.0,final_mushroom_task
OX21,1715336103.0,human_mushroom_task
OX21,1715336109.0,final_mushroom_task
OX21,1715336117.0,human_mushroom_task
OX21,1715336121.0,final_mushroom_task
OX21,1715336142.0,human_mushroom_task
OX21,1715336152.0,final_mushroom_task
OX21,1715336160.0,human_mushroom_task
OX21,1715336170.0,final_mushroom_task
OX21,1715336181.0,human_mushroom_task
OX21,1715336194.0,final_mushroom_task
OX21,1715336205.0,human_mushroom_task
OX21,1715336214.0,final_mushroom_task
OX21,1715336220.0,human_mushroom_task
OX21,1715336226.0,final_mushroom_task
OX22,1715338664.0,click_start
OX22,1715338777.0,click_to_tutorial
OX22,1715338809.0,human_mushroom_task
OX22,1715338847.0,final_mushroom_task
OX22,1715338873.0,human_mushroom_task
OX22,1715338894.0,final_mushroom_task
OX22,1715338898.0,tutorial_task
OX22,1715338912.0,human_mushroom_task
OX22,1715338934.0,final_mushroom_task
OX22,1715338960.0,human_mushroom_task
OX22,1715338988.0,final_mushroom_task
OX22,1715339011.0,human_mushroom_task
OX22,1715339032.0,final_mushroom_task
OX22,1715339069.0,human_mushroom_task
OX22,1715339089.0,final_mushroom_task
OX22,1715339123.0,human_mushroom_task
OX22,1715339153.0,final_mushroom_task
OX22,1715339172.0,human_mushroom_task
OX22,1715339193.0,final_mushroom_task
OX22,1715339218.0,human_mushroom_task
OX22,1715339243.0,final_mushroom_task
OX22,1715339270.0,human_mushroom_task
OX22,1715339293.0,final_mushroom_task
OX22,1715339304.0,human_mushroom_task
OX22,1715339330.0,final_mushroom_task
OX22,1715339354.0,human_mushroom_task
OX22,1715339380.0,final_mushroom_task
OX22,1715339405.0,human_mushroom_task
OX22,1715339429.0,final_mushroom_task
OX22,1715339455.0,human_mushroom_task
OX22,1715339481.0,final_mushroom_task
OX22,1715339504.0,human_mushroom_task
OX22,1715339524.0,final_mushroom_task
OX22,1715339553.0,human_mushroom_task
OX22,1715339577.0,final_mushroom_task
OX22,1715339601.0,human_mushroom_task
OX22,1715339622.0,final_mushroom_task
OX23,1715850772.0,click_start
OX23,1715850857.0,click_to_tutorial
OX23,1715850888.0,human_mushroom_task
OX23,1715850916.0,final_mushroom_task
OX23,1715850942.0,human_mushroom_task
OX23,1715850949.0,final_mushroom_task
OX23,1715850962.0,tutorial_task
OX23,1715850969.0,human_mushroom_task
OX23,1715850981.0,final_mushroom_task
OX23,1715850992.0,human_mushroom_task
OX23,1715851014.0,final_mushroom_task
OX23,1715851026.0,human_mushroom_task
OX23,1715851031.0,final_mushroom_task
OX23,1715851040.0,human_mushroom_task
OX23,1715851058.0,final_mushroom_task
OX23,1715851083.0,human_mushroom_task
OX23,1715851092.0,final_mushroom_task
OX23,1715851111.0,human_mushroom_task
OX23,1715851117.0,final_mushroom_task
OX23,1715851120.0,human_mushroom_task
OX23,1715851129.0,final_mushroom_task
OX23,1715851137.0,human_mushroom_task
OX23,1715851153.0,final_mushroom_task
OX23,1715851166.0,human_mushroom_task
OX23,1715851174.0,final_mushroom_task
OX23,1715851186.0,human_mushroom_task
OX23,1715851190.0,final_mushroom_task
OX23,1715851202.0,human_mushroom_task
OX23,1715851212.0,final_mushroom_task
OX23,1715851217.0,human_mushroom_task
OX23,1715851228.0,final_mushroom_task
OX23,1715851233.0,human_mushroom_task
OX23,1715851255.0,final_mushroom_task
OX23,1715851267.0,human_mushroom_task
OX23,1715851274.0,final_mushroom_task
OX23,1715851287.0,human_mushroom_task
OX23,1715851296.0,final_mushroom_task
OX24,1715853014.0,click_start
OX24,1715853122.0,click_to_tutorial
OX24,1715853169.0,human_mushroom_task
OX24,1715853196.0,final_mushroom_task
OX24,1715853230.0,human_mushroom_task
OX24,1715853256.0,final_mushroom_task
OX24,1715853261.0,tutorial_task
OX24,1715853295.0,human_mushroom_task
OX24,1715853316.0,final_mushroom_task
OX24,1715853336.0,human_mushroom_task
OX24,1715853371.0,final_mushroom_task
OX24,1715853395.0,human_mushroom_task
OX24,1715853413.0,final_mushroom_task
OX24,1715853433.0,human_mushroom_task
OX24,1715853456.0,final_mushroom_task
OX24,1715853483.0,human_mushroom_task
OX24,1715853505.0,final_mushroom_task
OX24,1715853530.0,human_mushroom_task
OX24,1715853550.0,final_mushroom_task
OX24,1715853556.0,human_mushroom_task
OX24,1715853581.0,final_mushroom_task
OX24,1715853601.0,human_mushroom_task
OX24,1715853631.0,final_mushroom_task
OX24,1715853658.0,human_mushroom_task
OX24,1715853664.0,final_mushroom_task
OX24,1715853692.0,human_mushroom_task
OX24,1715853714.0,final_mushroom_task
OX24,1715853754.0,human_mushroom_task
OX24,1715853774.0,final_mushroom_task
OX24,1715853790.0,human_mushroom_task
